product_url,product_name,description,price,currency,product_rating,availability,shipping,delivery_date,delivery_cost,warranty,image,latest_reviews
https://www.amazon.ca/Owala-FreeSip-Stainless-Push-Button-24-Ounce/dp/B085DV8T75/ref=zg_bs_g_2406090011_d_sccl_4/147-3138118-7506061?psc=1,"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports and Travel, BPA-Free, 24-oz, Shy Marshmallow","24-ounce insulated stainless-steel water bottle with a FreeSip spout and push-button lid with lock. Patented FreeSip spout designed for either sipping upright through the built-in straw or tilting back to swig from the spout opening. Protective push-to-open lid keeps spout clean; convenient carry loop doubles as a lock. Double-wall insulation keeps drinks cold for up to 24 hours; wide opening for cleaning and adding ice; cup holder-friendly base. BPA, lead, and phthalate-free; hand wash cup, dishwasher-safe lid; not for use with hot liquids.",39.38,$,4.7,True,True,"Saturday, January 25",FREE,False,https://m.media-amazon.com/images/I/31X3Q0H9YyL._SS75_.jpg,"[{'reviewTitle': 'Keeps water cold for 24h', 'reviewText': 'I love my Owala. With the boot (bought separately) it’s really hard to dent the bottle. I love that ice is still in my bottle when I wake up. I took the 24oz bottle in marshmallow color which fits in my cup holder in the car. I recommend, when washing your bottle, to take off the top part and let it dry before using again to avoid moisture to develop. Yes it’s a bit pricey, but it’s the best bottle I own out of the 10 I have.', 'rating': 5, 'reviewDate': 'February 11, 2024'}, {'reviewTitle': 'Great water bottle!', 'reviewText': 'I came across an article called ""Stanley\'s are overrated. Get this water bottle instead"". That link brought me to the Owala water bottle. I love how there is a chug spout plus an internal straw. There\'s no grabbing at a mouth piece with your hands. The internal straw is my favourite thing about this water bottle. The shape of the bottle is also comfortable to hold in your hand, even for people with petite hands. What I really appreciated about this water bottle was that there were little stickers (easy to remove and didn\'t leave sticky residue) on the parts of the lid to guide you how the cap works! I thought the stickers were cute and totally genius! Bottle and lid are easy to clean. I did order their specific cleaning brush but it hasn\'t arrived yet. My kids even are intrigued by this water bottle after purchasing their own Stanley\'s (""it\'s trending right now"" was the answer to why they wanted Stanley\'s haha).  Extremely happy with this Owala purchase. It\'s helped me drink more water throughout the day as it keeps it nice and cold. It\'s also an adequate size. Not too big or small. Because it\'s leak proof when closed, you can throw it in your purse or bag without worrying about it spilling - can\'t do that with a Stanley! If you\'re looking for a reasonably priced water bottle with great function, absolutely get this one. Everyone in the family will be getting these as gifts this year!', 'rating': 5, 'reviewDate': 'February 11, 2024'}]"
https://www.amazon.ca/Hydra-Cup-Protein-Stainless-Barbell/dp/B0CNY1SG1J/ref=zg_bs_g_2406090011_d_sccl_17/147-3138118-7506061?psc=1,"Hydra Cup Pro [2 Pack] with Hidden Carry Hook | Heavy Duty 28oz Protein Shaker Bottle | Stainless Steel Barbell Blender & Ice Blocker for Mixing Powders (Black, Grey, 28 Ounce)",HEAVY DUTY BOTTLE BASE - increased bottle thickness (15% thicker than Hydra Cup OG bottles) & impact protection design make this new bottle virtually unbreakable.  HOUDINI HOOK (Hidden Carry Loop) - our carry loop will never get in your way or unintentionally catch on something; it’s there when you need it and tucked away when you don’t.  ALWAYS DRINK COMFORTABLY - On other shakers the flip cap will hit your nose unless you tilt your neck way back or drink from the side. Hydra Cup Pro is designed with a special space so you can tilt back and drink comfortably until the very last drop.  SPOUT SHIELD - the new flip cap has an added shield to protect your thumb from making direct contact with the spout. This help keeps the spout area clean.  PRINTED MEASUREMENT LINES - Large Printed Ounce Lines So Your Not Squinting To See Them Like Non-Printed Engraved Markings,21.79,$,4.5,True,True,"Saturday, January 25",0.0,False,https://m.media-amazon.com/images/I/615wnuU9ZqL.jpg,"[{'reviewTitle': 'Fantastic value', 'reviewText': 'These are SO NICE for the price. Really solid. Cap does not leak whatsoever. Handle is convenient. Has measurements so you can track your consumption. I love it.', 'reviewRating': 5.0, 'reviewDate': 'December 18, 2024'}, {'reviewTitle': ""Doesn't Leak"", 'reviewText': ""They work well and don't leak. I've run mine through the dishwasher a few times now, and they are still holding strong. The price point is great, too, compared to other brand names (which usually don't last anyway). No weird plastic smell either."", 'reviewRating': 5.0, 'reviewDate': 'October 18, 2024'}, {'reviewTitle': 'Good price for 2 Shaker bottles', 'reviewText': 'For some reason all my Shaker bottles have been breaking recently so I wanted a cheaper alternative to ones from ""supplement stores"".These bottles are good quality, a great price, and I like the interesting shaped mixer. Not the usual sphere. Also the strainer on the top would be good for those stubborn powders that just don\'t want to mix. Good to have just in case !', 'reviewRating': 5.0, 'reviewDate': 'July 9, 2024'}, {'reviewTitle': 'Great for mixing powders into your drink', 'reviewText': 'I love that I got two of these for so little. I love that the drink is so easy to shake with no clumps. I would recommend this product to anyone who is looking for a shaker bottle that is easy to use and clean.', 'reviewRating': 4.0, 'reviewDate': 'July 9, 2024'}, {'reviewTitle': 'Great product at an affordable price', 'reviewText': 'These bottles are just as good, or even better, to the blender bottles I had previously. The strainer at the top is an added bonus that I didn’t really think I needed but enjoy having. The carrying handle on top was the thing I really wanted. The plastic feels slightly cheaper than the blender bottles but I’m not concerned about it. These bottles are well thought out and I definitely recommend them over the higher priced versions.', 'reviewRating': 4.0, 'reviewDate': 'November 27, 2024'}]"
https://www.amazon.ca/Sahara-Sailor-Bottle-Motivational-Sports/dp/B09FPXDLKR/ref=zg_bs_g_2406090011_d_sccl_1/147-3138118-7506061?psc=1,"Sahara Sailor Water Bottle, 17oz/25oz/32oz Motivational Sports Water Bottle with Time Marker - Times to Drink - Tritan, BPA Free, Wide Mouth Leakproof, Fast Flow Technology with Clean Brush (1 Bottle)","WATER BOTTLE WITH TIME MARKERS: Hydration is a simple trick that helps you stay healthy. This water bottle with motivational quotes and timestamps will always remind you to consume the right amount of water to stay hydrated throughout the day. BPA-FREE: The water bottles are made of food-grade, eco-friendly tritan plastic, which is non-toxic and BPA-free, so you don't have to worry about harmful chemicals. Our water bottles are a good alternative to plastic bottles and can be reused to protect our beautiful planet! HIGH-QUALITY DESIGN: The Sahara Sailor sports water bottle is ergonomically shaped and features a durable wrist strap and a special reflective frosted housing. It is 360° leak-proof, robust, durable and shockproof, making it easy to transport. The flip-top lid also features a safety lock that prevents accidental opening. Use the extra cleaning brush to quickly clean your water bottle. EXCELLENT DRINKING EXPERIENCE: A special splash-proof lid can be opened with one hand at the touch of a button. The air holes in the lid ensure a quick and easy flow of water. The soft and durable silicone spout makes it easy to enjoy a leak-proof sip or a quick stream of water without having to lift the bottle. Good for the gym, running, yoga, weight loss, at home and in the office. ENJOY HEALTHY LIVING: To ensure that your Sahara Sailor water bottle stays in good condition, our latest packaging includes a pack of replaceable silicone seals.",16.99,$,4.6,True,True,"Saturday, January 25",FREE,False,https://m.media-amazon.com/images/I/41QYx1jzetL._SS60_.jpg,"[{'review_title': 'Such a great and good quality product (which is surprising for the price)', 'review_text': 'Such a great and good quality product (which is surprising for the price)', 'review_rating': 5.0, 'review_date': 'January 17, 2025'}, {'review_title': 'Best Water Bottle on the Market', 'review_text': ""This bottle is perfect! They have thought of every possible inconvenience that comes with water bottles and designed this bottle to avoid even the most minor construction flaw. The top flips open preventing it from falling back as you drink from it. The spout is designed to flow perfectly as you drink from it. The bottle seals and locks in a way that prevents any leakage. And if that wasn't enough, they included extra seals for the future when the seals that come with it eventually wear away. The bottle comes with a strap that makes it very convenient to carry with multiple things as you can wear it on your arm, freeing up your hands. On top of all of that, it conveniently marks how much water you've consumed so you can stay on top of drinking the recommended daily amount of water each day. This bottle is durable and well worth the very inexpensive price."", 'review_rating': 5.0, 'review_date': 'December 10, 2024'}, {'review_title': 'Update - Great Water Bottle', 'review_text': 'Update - Great Water Bottle', 'review_rating': 5.0, 'review_date': 'December 9, 2024'}, {'review_title': 'Good quality', 'review_text': 'Good quality', 'review_rating': 5.0, 'review_date': 'December 8, 2024'}, {'review_title': 'My Favourite and Go-To Water Bottle Daily Driver', 'review_text': 'My Favourite and Go-To Water Bottle Daily Driver', 'review_rating': 5.0, 'review_date': 'December 7, 2024'}, {'review_title': 'Size and grip are comfortable', 'review_text': 'Size and grip are comfortable', 'review_rating': 5.0, 'review_date': 'December 6, 2024'}, {'review_title': 'Functional and Durable, Very Pretty!', 'review_text': 'Functional and Durable, Very Pretty!', 'review_rating': 4.0, 'review_date': 'December 5, 2024'}, {'review_title': 'The Joy of Hydration', 'review_text': 'The Joy of Hydration', 'review_rating': 5.0, 'review_date': 'January 17, 2025'}]"
https://www.amazon.ca/Polygon-Motivational-Removable-Strainer-Leakproof/dp/B093L1TGFQ/ref=zg_bs_g_2406090011_d_sccl_37/147-3138118-7506061?psc=1,"Polygon 32oz Motivational Water Bottle with Time Marker & Removable Strainer to Remind You Drink More Water, Fast Flow, Leakproof BPA Free Sport Water Bottle for Fitness and Outdoor","MOTIVATIONAL TIME MARKER：With motivational words and a time marker you'll be able to boost your daily intake of water, ensure enough all day hydration. BPA FREE：Made of quality food grade tritan co-polyester plastic, this water bottle is 100% BPA & TOXIN FREE, odour free and healthy for your daily water drinking. FUNCTIONAL DESIGN: The flip top lid is designed with a secure lock, making it dust and leak proof, Dust free cap with a seal ring makes it 100% leakproof. Simply open with one hand by clicking the button. With a removable strainer, it is easy to infuse fruit & tea in your drink. The mouth is wide enough to fit ice cubes, also easy to clean. IDEAL GIFT CHOICE: Coming with 32oz large capacity and a variety of vibrant colors and cute patterns choices, this excellent bottle is the best present idea for yourselves, family, friends who enjoy a healthy lifestyle. WARM TIPS: If you have any questions, please don't hesitate to contact us at any time. We'll be happy to provide you with friendly customer service.",21.99,$,4.6,True,True,"Saturday, January 25",FREE,False,https://m.media-amazon.com/images/I/41K9eOe1fiL._SS75_.jpg,"[{'reviewer': 'Myranda Mcneil', 'rating': 4.0, 'review': 'Good for price', 'date': 'December 10, 2024'}, {'reviewer': 'Kellie Kitchen', 'rating': 5.0, 'review': 'Great quality gift', 'date': 'December 10, 2024'}, {'reviewer': 'Maxime Dumont', 'rating': 5.0, 'review': 'A Game-Changing Water Bottle for Hydration and Motivation!', 'date': 'March 12, 2022'}, {'reviewer': 'KimD', 'rating': 5.0, 'review': 'Love! Motivational and sturdy', 'date': 'March 12, 2022'}, {'reviewer': 'Hollie C', 'rating': 5.0, 'review': 'Durable, attractive and most importantly effective at getting me to drink more water!', 'date': 'March 12, 2022'}, {'reviewer': 'Dar', 'rating': 5.0, 'review': 'The PERFECT Water Bottle !!!!!', 'date': 'March 12, 2022'}, {'reviewer': 'KDS', 'rating': 5.0, 'review': 'Fun and Practical', 'date': 'March 12, 2022'}, {'reviewer': 'Amazon Customer', 'rating': 4.0, 'review': ""J'aime beaucoup l'évent sur le bouchon, cela permet au liquide d'entrer plus facilement.J'aurais donné 5 étoiles, mais malheureusement j'ai remarqué qu'après un peu plus de 1 an la clip du bouchon a cassé. J'espère que c'est possible d'en commander un nouveau sinon je vais considérer ce produit comme non écologique. Peut-être devraient-il remplacer cette clip en métal, elle serait plus durable et je ne pense pas que ça augmenterait trop le prix.2024-10-10 : Ils m'ont retourné rapidement une nouvelle bouteille. C'est gentil, excellent service! J'aurais toutefois apprécié qu'ils améliorent la clip du bouchon, ou qu'ils m'envoient juste le bouchon, mais idéalement qu'ils en vendent aussi, car ce serait vraiment plus écologique!"", 'date': 'March 12, 2022'}, {'reviewer': 'Captain Redhook', 'rating': 5.0, 'review': 'The Best Bottle', 'date': 'March 12, 2022'}]"
https://www.amazon.ca/WEMEET-Bottle-Removable-Stainless-Double/dp/B0D6VYMCSW/ref=zg_bs_g_2406090011_d_sccl_20/147-3138118-7506061?psc=1,"WEMEET 24oz Water Bottle with Removable Straw and Chug Lid, Two Ways to Drink, 18/10 Stainless Steel Double Walled Water Bottle, for Sports, Work, Travel, School(BLUE BLUE)","🌻Two Ways to Drink: The 18/10 Stainless Steel Water Bottle comes with a removable straw and chug Lid, the sloping spout is ergonomically designed that make drinking water more convenient and smooth. This straw can perfectly match the spout, with no trouble with lid switching. Closes with a secure latch and won't leak when inverted.  🌷Top Level Material: The Metal Bottle Body is built with the best 18/10 stainless steel material, which is fully resistant to oxidation and corrosion; The Chug Lid is made from durable Tritan material which will not deform and no harmful substances under high temperature, all the materials are best and 100% BPA free, Enjoy cold drinks and rest assured hot drinks！ 🌳Keep Drinks Cold & Hot: The metal water bottle features a double wall stainless steel design, which can keep your beverages cold and hot with a fresh taste. The double-wall vacuum-insulated water bottle helps the liquids icy or piping hot  🌼Portable & Easy to Clean: Comes with a removable strap, which is durable and makes the bottle easy to go anywhere. The lid and the bottle are dishwasher safe. Of course,they will extend their lifetime with hand washing. the removable straw is very easy to assemble, you can thoroughly clean the entire bottle of all accessories.  🌵Customer Service: Quality is Life, We've tested it countless times to provide excellent bottles for all customers, any questions are welcome, and thankful to help us to perfect every detail, we will respond within 24 hours.",22.48,$,4.3,True,True,"Saturday, January 25",FREE,False,https://m.media-amazon.com/images/I/41JIWs3AneL._SS75_.jpg,"[{'rating': '5.0', 'review_title': 'great design feature, convient to carry and reasonable price', 'review_text': 'I have been loving this drinking bottle very much since I bought it. First, it gives me a great drinking experience because it comes with a removable straw and chug Lid, and also, ergonomically designed sloping spout adds a lot of convenience to drink whenever I want. Second, this bottle is easy to carry on the side pocket of my backpack and it keeps the water temp pretty good. Third, I feel the price is reasonable and a little bit cheaper comparing with other similar bottles I bought in my past. Overall, I feel happy about it and would like to recommend to people who want to experience it.'}, {'rating': '5.0', 'review_title': ""The best water bottle I've owned"", 'review_text': None}, {'rating': '5.0', 'review_title': 'Mermaid vibes!', 'review_text': None}, {'rating': '4.0', 'review_title': 'My go to water bottle', 'review_text': None}, {'rating': '5.0', 'review_title': 'Best Water Bottle Ever', 'review_text': None}, {'rating': '1.0', 'review_title': 'Leaks', 'review_text': ""Wish I had read reviews on leaking.  Love the bottle and design. But it leaked nside my bag and damaged my laptop. Unfortuanetly I don't recommend.""}]"
https://www.amazon.ca/Sports-Bottle-Drinking-Camping-Workouts/dp/B0B18PRPK5/ref=zg_bs_g_2406090011_d_sccl_38/147-3138118-7506061?psc=1,GIFUBOWA Sports Water Bottle 2.2L BPA Free Leak Proof Big Drinking Jug for Camping Workouts,"【All Day Hydration】2.2L big water bottles with capacity markers can help you boost your all-day hydration, replenish your moisture loss during exercising, supporting your healthy lifestyle.  【Eco-friendly & BPA Free】Half Gallon water jug are made of high-quality food-grade reusable plastic, which is BPA-free, Odorless, thick and durable. It is recyclable, saves the environment from lots of single-use plastic bottle waste.  【Motivational Quote & Time Marker】Our ergonomic and practical drinkings jug features a unique time markings and motivational quote on the exterior, which can help you monitor your daily water intake effortlessly, reminding you keep hydrated and drink enough water throughout the day.  【Leak - proof & Portable 】100% leak-proof lids and the easy-taking handle, great for all kinds of indoor and outdoor activities, such as cycling, running, camping, hiking, yoga, pilates ect.  【Ideal Gift Choice】GIFUBOWA large bottle is super easy to hold and carry with you, Comes with different color, it is an ideal for your beloved ones, to help them keep hydrated and healthy!",25.96,$,4.3,True,True,"Saturday, January 25",FREE,False,https://m.media-amazon.com/images/I/41B4R9DSOyL._SS75_.jpg,"[{'reviewTitle': 'Good', 'rating': 5.0, 'reviewText': 'J’ai vu quelques commentaires sur le goût de plastic dans la bouteille je l’utilise depuis seulement 2 jours mais si elle n’est pas avec moi, et qu’il reste de l’eau je mets au frigo. Aucun goût de plastique et taille parfaite!À suivre', 'reviewerName': 'Helene Ricard-Bouchard'}, {'reviewTitle': 'great quality and size', 'rating': 5.0, 'reviewText': 'highest quality water bottle I’ve ordered so far on Amazon highly recommend for gym and or work', 'reviewerName': 'Arman Bulic'}, {'reviewTitle': 'Great for staying hydrated throughout the day', 'rating': 4.0, 'reviewText': 'It’s a great size and works well to bring to work ensuring I’m drinking enough water throughout the day....', 'reviewerName': 'Kevin'}, {'reviewTitle': 'It does leak from the spout --&gt; RESOLVED', 'rating': 5.0, 'reviewText': 'Excellent customer service. After I posted my review about the leaky lid, customer service reached out to me and shipped me a new lid...', 'reviewerName': 'munchkin'}, {'reviewTitle': 'Decent bottle', 'rating': 5.0, 'reviewText': 'Love all aspects of it so far, non leak as advertised 👍color is pretty cute too! The big thick straw definitely helps to intake more water ....', 'reviewerName': 'Fannie'}, {'reviewTitle': 'As advertised', 'rating': 5.0, 'reviewText': 'Tough bottle stands up to a lot of wear and tear', 'reviewerName': 'mairi gillingham'}, {'reviewTitle': 'Best 2L waterbottle yet!', 'rating': 1.0, 'reviewText': ""I'm very pleased with my purchase, however, the straw was too short so I had to remove it and just drink from the opening. So far no leaks...."", 'reviewerName': 'Liza MaRoni'}, {'reviewTitle': 'Large, convenient, useful, but cheaply made', 'rating': 4.0, 'reviewText': 'Love the product and the idea, not in love with the quality. Bought this bottle to drink more water at work, and that I am....', 'reviewerName': 'Justin Dobbs'}]"
https://www.amazon.ca/Owala-Insulated-Stainless-Steel-Push-Button-32-Ounce/dp/B085DVHQ57/ref=zg_bs_g_2406090011_d_sccl_12/147-3138118-7506061?psc=1,"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw, BPA-Free Sports Water Bottle, Great for Travel, 32 Oz, Very, Very Dark","32-ounce insulated stainless-steel water bottle with a FreeSip spout and push-button lid with lock. Patented FreeSip spout designed for either sipping upright through the built-in straw or tilting back to swig from the spout opening. Protective push-to-open lid keeps spout clean; convenient carry loop doubles as a lock. Double-wall insulation keeps drinks cold for up to 24 hours; wide opening for cleaning and adding ice. BPA and phthalate-free; hand wash cup, dishwasher-safe lid; not for use with hot liquids.",43.25,$,4.7,True,True,"Saturday, January 25",FREE,True,"https://images-na.ssl-images-amazon.com/images/I/71Cfld2aMpL._AC_UL348_SR348,348_.jpg","[{'reviewer': 'zaman khan', 'rating': 5.0, 'comment': 'Over Priced, but the value is there.'}, {'reviewer': 'JB', 'rating': 5.0, 'comment': 'The Best Water Bottle'}, {'reviewer': 'ashley', 'rating': 5.0, 'comment': 'Owala Water Bottle'}, {'reviewer': 'Knives&Scissors', 'rating': 5.0, 'comment': 'Perfect'}, {'reviewer': 'Courtney Lee', 'rating': 5.0, 'comment': 'Best water bottle of all time'}, {'reviewer': 'A', 'rating': 5.0, 'comment': 'Best tumbler I ever had'}, {'reviewer': 'Barbara A.', 'rating': 5.0, 'comment': 'Top water bottle'}, {'reviewer': 'Danlie Reimroc', 'rating': 5.0, 'comment': 'Leakproof, and has a straw!'}]"
https://www.amazon.ca/ETDW-Gallon-Motivational-Cleaning-Leakproof/dp/B0881KG7BP/ref=zg_bs_g_2406090011_d_sccl_10/147-3138118-7506061?psc=1,"ETDW Gallon Water Bottle with Straw and Time Marker, 128OZ/74OZ Huge Sport Drinking Bottle with Handle BPA Free, Leakproof Big Water Container for Fitness, Gym, Yoga and Outdoor","HEALTHY WATER BOTTLE: ETDW gallon water bottle jug is made of eco-friendly PETG plastic, which is not only 100% BPA free, non-toxic and no harmful substances but also lightweight and sturdy! The 128OZ/74OZ capacity large water jug is thick, durable and reusable, a healthy large water bottle for you and your family!  MOTIVATIONAL & PORTABLE JUG: The gallon water bottle with time marker was silkscreened 8-time markers from 7 am to 9 pm on the body, which will accurately remind you to drink enough water; The designed of the gym water bottle with a strong handle, nylon woven strap and 100% leak-proof lid is easy to carry to outside, gym, office, and outdoor recreations.  WIDE MOUTH & SOFT SILICONE NOZZLE: The wide mouth of the water storage containers make it easy to add ice cube, lemon or other fruits in your water, no need to lift the sports water jug bottle, just one click pop-up, the comfortable silicone nozzle and straw of the gallon water jug will inspire you to want to drink more water. It's even easier than ever to drink the perfect amount of water each day.  EASY TO CLEAN: The big water bottle comes with a clean brush that makes it easy to clean straw. Please simply wash the huge water bottle with baking soda and vinegar. NOTE: Do Not Drop Bottle, Not Dishwasher Safe, and Not Hot Liquid.  WORRY-FREE WARRANTY: Our daily water intake bottle supply a money-back and free replacement in 30 days, and our friendly customer service professionals are always standing by our sports water bottle. If you have any problems after receiving the water jug or in use, please feel free to contact us, we will reply to you within 1 working day and give you a satisfactory answer.",22.73,$,4.5,True,True,"Saturday, January 25",0.0,True,https://m.media-amazon.com/images/I/419968kVpDL._SS75_.jpg,"[{'reviewTitle': 'Stay Hydrated this summer!', 'reviewText': 'Very good quality water bottle I have recommended to so many people it’s not a cheap plastic it’s very strong and easy to carry and easy to clean. You can get your water intake for the day it has written on it for reminder', 'rating': 5.0}, {'reviewTitle': 'Great product', 'reviewText': 'High end quality. Will last for years', 'rating': 5.0}, {'reviewTitle': 'Must have', 'reviewText': 'Very good quality water bottle I have recommended to so many people it’s not a cheap plastic it’s very strong and easy to carry and easy to clean. You can get your water intake for the day it has written on it for reminder', 'rating': 5.0}, {'reviewTitle': 'Helpful bottle', 'reviewText': 'This is as displayed in the photo. Great to help you hit you3 dqily water consumption. My only issues is after awhile it has that rubber smell.', 'rating': 4.0}, {'reviewTitle': 'Good Quality', 'reviewText': 'Love the colours! Good quality and great size!', 'rating': 5.0}, {'reviewTitle': 'Great bottle', 'reviewText': 'Love the size of this and the difference lid options!', 'rating': 5.0}]"
https://www.amazon.ca/Insulated-Stainless-BPA-Free-32-Ounce-Boardwalk/dp/B09L5PDTB7/ref=zg_bs_g_2406090011_d_sccl_44/147-3138118-7506061?psc=1,"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw, BPA-Free Sports Water Bottle, Great for Travel, 32 Oz, Retro Boardwalk","The Owala FreeSip Insulated Stainless-Steel Water Bottle with Locking Push-Button Lid easily tackles every thirst. With a built-in, easy-clean straw and a wide-mouth opening, the FreeSip reusable bottle is designed for drinking two different ways: sipping upright through the straw or tilting back to swig from the wide-mouth spout opening. Add in a push-to-open lid and playful colors, and staying hydrated has never been simpler—or more fun. Additional features include double-wall insulated stainless steel that keeps drinks cold up to 24 hours, a carry loop that doubles as a lock, and a wide opening for easy cleaning and adding ice. The Owala FreeSip Insulated Stainless-Steel Water Bottle with Locking Push-Button Lid is available in three sizes: 24-Ounce, 32-Ounce, and 40-Ounce. Lid is dishwasher safe; hand wash cup. Not for use with hot liquids. Manufacturer’s limited lifetime warranty.",42.56,$,4.7,True,True,"Saturday, January 25",0.0,True,https://m.media-amazon.com/images/I/21gMduXQrZL._SS75_.jpg,"[{'reviewer': 'Myah', 'rating': 5.0, 'review': 'Best bottle ever!'}, {'reviewer': 'Noreen Onwumere', 'rating': 5.0, 'review': ""I'm obsessed""}, {'reviewer': 'Maia', 'rating': 5.0, 'review': 'OBSESSED!'}, {'reviewer': 'Knittlebitts', 'rating': 5.0, 'review': 'Very well made and great features'}, {'reviewer': 'Nick Ciulla', 'rating': 5.0, 'review': 'Obsessed'}, {'reviewer': 'Natalie', 'rating': 5.0, 'review': 'Best water bottle'}, {'reviewer': 'Ev Blake', 'rating': 4.0, 'review': ""Does what it's supposed to do.""}, {'reviewer': 'DiDavid', 'rating': 5.0, 'review': 'The only water bottle I use now'}]"
https://www.amazon.ca/Gallon-Water-Bottle-Time-Marker/dp/B08FXD5SNC/ref=zg_bs_g_2406090011_d_sccl_32/147-3138118-7506061?psc=1,AQUAFIT 1 Gallon Water Bottle with Straw - 4l Water Bottle Time Marker - Motivational Gym Water Bottles 4l - 4 litre Water Bottles 1 Gallon 128 oz - Big Water Jug Large Water Bottle Gray,"Track how much you drink - Our BPA Free one gallon water bottle comes with time markers on the side so you can see your daily water intake and stay on track meet your health and fitness goals. Large 1 gallon capacity - Our 1 gallon water bottle with straw is durable, light and portable. Drink all the water you need and forget about refills: this large water bottle is perfect for an on-the-go lifestyle! 2 different lids included - This 1 gallon water jug includes 2 interchangeable 100% leak-proof lids, one with a silicone straw and one without. Switch style according to your drinking preference, activity and more! Bonus accessories - This water bottle with straw includes a useful handling strap as well as two extra lids. The motivational water bottle of your dreams! BPA-free & user friendly design - Our 128 oz reusable water bottle comes with a wide mouth, a big handle for easy grabbing, and is made of 100% BPA-free plastic.",32.99,$,4.2,True,True,"Saturday, January 25",FREE,False,https://m.media-amazon.com/images/I/41zVCuBeXZL._SS75_.jpg,"[{'rating': 4, 'text': 'Although it’s over priced it’s by far my favorite water bottle allowing me to drink more water a day then usual. The only real downside is that after 1 month of having it, it broke leaving me sad and dehydrated. 😭'}, {'rating': 1, 'text': 'Came with large crack across threads and side of the bottlelooked very low quality for the price'}]"
https://www.amazon.ca/MYFOREST-32oz-1000mL-Anti-Scratch-Motivational/dp/B0BHSW1V6D/ref=zg_bs_g_2406090011_d_sccl_27/147-3138118-7506061?psc=1,"MYFOREST 700ml/24oz Tritan™ Water Bottle, Large Spout for Gulp/Removable Straw for Sip, Anti-Scratch Time Marker for Motivational Hydration, Drop-Resistant/BPA-Free","😎2-in-1 Cap&gt;&gt; Two modes of drinking: You can simply pull out the straw for a large swig drink (either permanently or temporarily), or keep it so you can still sip.   
🌞Premium Quality&gt;&gt; Made of 1.5mm thick 𝑻𝒓𝒊𝒕𝒂𝒏, which can tolerate -20℃ to 110℃. The time-marking prints are enhanced to resist most everyday scratches.   
🌞Healthy for All Ages&gt;&gt; This 𝑻𝒓𝒊𝒕𝒂𝒏 material has been widely proven BPA-free by American and European authorities, 100% non-toxic, and zero harmful chemicals even under extreme conditions. No odor at all. Carbonated beverages, alcohol, fruit juice and acid energy drinks are safe to fill. No coating, no yellowing, sturdy to resist 0.7-meter accidental fall and scratch.   
🌞Functional Design&gt;&gt; The straw and hand loop are detachable for cleaning. The lid is easily single-hand lockable and 100% leak-proof and spill-proof. The 6cm wide-open mouth helps to clean the limescale.  ",13.27,$,4.5,True,True,"Saturday, January 25",FREE,True,"https://images-na.ssl-images-amazon.com/images/I/71bSD7BGe3L._AC_UL116_SR116,116_.jpg","[{'reviewer': 'Andree-Anne Mercier', 'rating': 5.0, 'title': 'Beautiful and practical', 'text': ""Love this water bottle! The colors are so cute and the writing on the side help me track my water intake thru the day! I like that it's 1L cos it's light and easier to pack when full, compared to a 2L jug. Makes it so easy to get 2L in, just refill at 2pm each day (morning times on left label afternoon times on the right label).One key to prevent leaks tho, is to be sure the clear seal inside lid is tucked into lid well. If this seal gets off its track, it will leak.Also, there's a plastic tab on the lid you can flip up to prevent the lid from opening during travel.""}, {'reviewer': 'Tom Ato', 'rating': 5.0, 'title': 'EXCELLENT bottle', 'text': 'No need to stop. Really well built bottle.'}, {'reviewer': 'Amazon Customer', 'rating': 4.0, 'title': 'Love it', 'text': 'Durable, easy to use. Would 100% buy again'}, {'reviewer': 'Kaylee P', 'rating': 5.0, 'title': 'Make sure sealed to prevent leaks', 'text': ""Love this water bottle! The colors are so cute and the writing on the side help me track my water intake thru the day! I like that it's 1L cos it's light and easier to pack when full, compared to a 2L jug. Makes it so easy to get 2L in, just refill at 2pm each day (morning times on left label afternoon times on the right label).One key to prevent leaks tho, is to be sure the clear seal inside lid is tucked into lid well. If this seal gets off its track, it will leak.Also, there's a plastic tab on the lid you can flip up to prevent the lid from opening during travel.""}, {'reviewer': 'Amazon Customer', 'rating': 5.0, 'title': 'Take note of the size in the description', 'text': 'The bottles are well made, though it did take a beat to understand how the straws are assembled as they were put together differently on the 2 sets. When the second set arrived we realized that they come in different sizes. This was exactly as advertised and the perfect size to take anywhere. Came with a straw and bottle cleaner to make the choice even easier.'}, {'reviewer': 'Maureen B', 'rating': 5.0, 'title': 'Solid', 'text': ""Great bottle, easy to clean and use. I use it everyday and it's perfect for my needs.""}, {'reviewer': 'Diego De Bortoli', 'rating': 3.0, 'title': 'Dripping, such a waste of money.', 'text': ""Update.. Not impressed with this bottle not spill proof as advertised. No warranty. I will stick with contigo as they have life time warranty. I'm very disappointed with this purchase. I bought two bottles and both of them are dripping. Such a waste of money.""}]"
